transaction_id,invoice_date,year,month,month_name,quarter,customer_id,customer_name,customer_type,invoice_number,due_date,invoice_amount,amount_paid,outstanding_balance,payment_date,days_to_payment,payment_status,credit_days,financial_year,days_overdue,aging_bucket,collection_efficiency_%
AC000549,2024-12-31,2024,12,December,Q4,C023,Meena Srivastava,Wholesaler,MINV-00549,2025-01-30,38085.93,38085.93,0.0,2025-02-02,33.0,Paid Late,30,FY2024-25,0,Not OverDue,100.0
AC000550,2025-01-31,2025,1,January,Q1,C023,Meena Srivastava,Wholesaler,MINV-00550,2025-03-02,23379.08,23379.08,0.0,2025-02-07,7.0,Paid,30,FY2024-25,0,Not OverDue,100.0
AC000551,2025-02-28,2025,2,February,Q1,C023,Meena Srivastava,Wholesaler,MINV-00551,2025-03-30,35182.01,35182.01,0.0,2025-03-28,28.0,Paid,30,FY2024-25,0,Not OverDue,100.0
AC000552,2025-03-31,2025,3,March,Q1,C023,Meena Srivastava,Wholesaler,MINV-00552,2025-04-30,36346.06,395.38,35950.68,,,OverDue,30,FY2024-25,0,1-30 Days,1.09
AC000553,2023-04-30,2023,4,April,Q2,C024,Santosh Singh,Retailer,MINV-00553,2023-05-15,26334.22,26334.22,0.0,2023-05-08,8.0,Paid,15,FY2023-24,0,Not OverDue,100.0
AC000554,2023-05-31,2023,5,May,Q2,C024,Santosh Singh,Retailer,MINV-00554,2023-06-15,30899.16,30899.16,0.0,2023-06-13,13.0,Paid,15,FY2023-24,0,Not OverDue,100.0
AC000555,2023-06-30,2023,6,June,Q2,C024,Santosh Singh,Retailer,MINV-00555,2023-07-15,25846.48,25846.48,0.0,2023-07-17,17.0,Paid Late,15,FY2023-24,0,Not OverDue,100.0
AC000556,2023-07-31,2023,7,July,Q3,C024,Santosh Singh,Retailer,MINV-00556,2023-08-15,31089.93,31089.93,0.0,2023-08-17,17.0,Paid Late,15,FY2023-24,0,Not OverDue,100.0
AC000557,2023-08-31,2023,8,August,Q3,C024,Santosh Singh,Retailer,MINV-00557,2023-09-15,36392.11,36392.11,0.0,2023-09-11,11.0,Paid,15,FY2023-24,0,Not OverDue,100.0
AC000558,2023-09-30,2023,9,September,Q3,C024,Santosh Singh,Retailer,MINV-00558,2023-10-15,46339.41,46339.41,0.0,2023-10-14,14.0,Paid,15,FY2023-24,0,Not OverDue,100.0
AC000559,2023-10-31,2023,10,October,Q4,C024,Santosh Singh,Retailer,MINV-00559,2023-11-15,32472.21,6352.16,26120.05,,,OverDue,15,FY2023-24,502,90+ Days,19.56
AC000560,2023-11-30,2023,11,November,Q4,C024,Santosh Singh,Retailer,MINV-00560,2023-12-15,51193.8,51193.8,0.0,2023-12-18,18.0,Paid Late,15,FY2023-24,0,Not OverDue,100.0
AC000561,2023-12-31,2023,12,December,Q4,C024,Santosh Singh,Retailer,MINV-00561,2024-01-15,31777.03,1302.04,30474.99,,,OverDue,15,FY2023-24,441,90+ Days,4.1
AC000562,2024-01-31,2024,1,January,Q1,C024,Santosh Singh,Retailer,MINV-00562,2024-02-15,10331.1,10331.1,0.0,2024-02-16,16.0,Paid Late,15,FY2023-24,0,Not OverDue,100.0
AC000563,2024-02-29,2024,2,February,Q1,C024,Santosh Singh,Retailer,MINV-00563,2024-03-15,10880.92,10880.92,0.0,2024-03-15,15.0,Paid,15,FY2023-24,0,Not OverDue,100.0
AC000564,2024-03-31,2024,3,March,Q1,C024,Santosh Singh,Retailer,MINV-00564,2024-04-15,23354.84,23354.84,0.0,2024-04-14,14.0,Paid,15,FY2023-24,0,Not OverDue,100.0
AC000565,2024-04-30,2024,4,April,Q2,C024,Santosh Singh,Retailer,MINV-00565,2024-05-15,11290.96,11290.96,0.0,2024-05-16,16.0,Paid Late,15,FY2024-25,0,Not OverDue,100.0
AC000566,2024-05-31,2024,5,May,Q2,C024,Santosh Singh,Retailer,MINV-00566,2024-06-15,41463.99,41463.99,0.0,2024-06-08,8.0,Paid,15,FY2024-25,0,Not OverDue,100.0
AC000567,2024-06-30,2024,6,June,Q2,C024,Santosh Singh,Retailer,MINV-00567,2024-07-15,29011.16,29011.16,0.0,2024-07-15,15.0,Paid,15,FY2024-25,0,Not OverDue,100.0
AC000568,2024-07-31,2024,7,July,Q3,C024,Santosh Singh,Retailer,MINV-00568,2024-08-15,15744.95,15744.95,0.0,2024-08-09,9.0,Paid,15,FY2024-25,0,Not OverDue,100.0
AC000569,2024-08-31,2024,8,August,Q3,C024,Santosh Singh,Retailer,MINV-00569,2024-09-15,14166.66,14166.66,0.0,2024-09-12,12.0,Paid,15,FY2024-25,0,Not OverDue,100.0
AC000570,2024-09-30,2024,9,September,Q3,C024,Santosh Singh,Retailer,MINV-00570,2024-10-15,31834.58,31834.58,0.0,2024-10-17,17.0,Paid Late,15,FY2024-25,0,Not OverDue,100.0
AC000571,2024-10-31,2024,10,October,Q4,C024,Santosh Singh,Retailer,MINV-00571,2024-11-15,27267.87,27267.87,0.0,2024-11-18,18.0,Paid Late,15,FY2024-25,0,Not OverDue,100.0
AC000572,2024-11-30,2024,11,November,Q4,C024,Santosh Singh,Retailer,MINV-00572,2024-12-15,42370.99,42370.99,0.0,2024-12-16,16.0,Paid Late,15,FY2024-25,0,Not OverDue,100.0
AC000573,2024-12-31,2024,12,December,Q4,C024,Santosh Singh,Retailer,MINV-00573,2025-01-15,36369.79,36369.79,0.0,2025-01-14,14.0,Paid,15,FY2024-25,0,Not OverDue,100.0
AC000574,2025-01-31,2025,1,January,Q1,C024,Santosh Singh,Retailer,MINV-00574,2025-02-15,44559.77,44559.77,0.0,2025-02-11,11.0,Paid,15,FY2024-25,0,Not OverDue,100.0
AC000575,2025-02-28,2025,2,February,Q1,C024,Santosh Singh,Retailer,MINV-00575,2025-03-15,29474.79,29474.79,0.0,2025-03-10,10.0,Paid,15,FY2024-25,0,Not OverDue,100.0
AC000576,2025-03-31,2025,3,March,Q1,C024,Santosh Singh,Retailer,MINV-00576,2025-04-15,16403.69,16403.69,0.0,2025-04-09,9.0,Paid,15,FY2024-25,0,Not OverDue,100.0
AC000577,2023-04-30,2023,4,April,Q2,C025,Amit Garg,Wholesaler,MINV-00577,2023-05-30,62012.34,62012.34,0.0,2023-06-02,33.0,Paid Late,30,FY2023-24,0,Not OverDue,100.0
AC000578,2023-05-31,2023,5,May,Q2,C025,Amit Garg,Wholesaler,MINV-00578,2023-06-30,26932.78,26932.78,0.0,2023-06-08,8.0,Paid,30,FY2023-24,0,Not OverDue,100.0
AC000579,2023-06-30,2023,6,June,Q2,C025,Amit Garg,Wholesaler,MINV-00579,2023-07-30,23193.06,23193.06,0.0,2023-07-16,16.0,Paid,30,FY2023-24,0,Not OverDue,100.0
AC000580,2023-07-31,2023,7,July,Q3,C025,Amit Garg,Wholesaler,MINV-00580,2023-08-30,33433.21,33433.21,0.0,2023-08-30,30.0,Paid,30,FY2023-24,0,Not OverDue,100.0
AC000581,2023-08-31,2023,8,August,Q3,C025,Amit Garg,Wholesaler,MINV-00581,2023-09-30,19446.8,19446.8,0.0,2023-09-29,29.0,Paid,30,FY2023-24,0,Not OverDue,100.0
AC000582,2023-09-30,2023,9,September,Q3,C025,Amit Garg,Wholesaler,MINV-00582,2023-10-30,46054.93,46054.93,0.0,2023-10-10,10.0,Paid,30,FY2023-24,0,Not OverDue,100.0
AC000583,2023-10-31,2023,10,October,Q4,C025,Amit Garg,Wholesaler,MINV-00583,2023-11-30,28282.66,28282.66,0.0,2023-11-26,26.0,Paid,30,FY2023-24,0,Not OverDue,100.0
AC000584,2023-11-30,2023,11,November,Q4,C025,Amit Garg,Wholesaler,MINV-00584,2023-12-30,6545.95,6545.95,0.0,2023-12-21,21.0,Paid,30,FY2023-24,0,Not OverDue,100.0
AC000585,2023-12-31,2023,12,December,Q4,C025,Amit Garg,Wholesaler,MINV-00585,2024-01-30,25082.24,25082.24,0.0,2024-01-23,23.0,Paid,30,FY2023-24,0,Not OverDue,100.0
AC000586,2024-01-31,2024,1,January,Q1,C025,Amit Garg,Wholesaler,MINV-00586,2024-03-01,7521.63,7521.63,0.0,2024-02-19,19.0,Paid,30,FY2023-24,0,Not OverDue,100.0
AC000587,2024-02-29,2024,2,February,Q1,C025,Amit Garg,Wholesaler,MINV-00587,2024-03-30,32077.82,32077.82,0.0,2024-04-10,41.0,Paid Late,30,FY2023-24,0,Not OverDue,100.0
AC000588,2024-03-31,2024,3,March,Q1,C025,Amit Garg,Wholesaler,MINV-00588,2024-04-30,30850.28,30850.28,0.0,2024-04-16,16.0,Paid,30,FY2023-24,0,Not OverDue,100.0
AC000589,2024-04-30,2024,4,April,Q2,C025,Amit Garg,Wholesaler,MINV-00589,2024-05-30,40535.41,40535.41,0.0,2024-05-19,19.0,Paid,30,FY2024-25,0,Not OverDue,100.0
AC000590,2024-05-31,2024,5,May,Q2,C025,Amit Garg,Wholesaler,MINV-00590,2024-06-30,25387.94,25387.94,0.0,2024-06-26,26.0,Paid,30,FY2024-25,0,Not OverDue,100.0
AC000591,2024-06-30,2024,6,June,Q2,C025,Amit Garg,Wholesaler,MINV-00591,2024-07-30,33235.6,9080.09,24155.51,,,OverDue,30,FY2024-25,244,90+ Days,27.32
AC000592,2024-07-31,2024,7,July,Q3,C025,Amit Garg,Wholesaler,MINV-00592,2024-08-30,29235.09,29235.09,0.0,2024-08-27,27.0,Paid,30,FY2024-25,0,Not OverDue,100.0
AC000593,2024-08-31,2024,8,August,Q3,C025,Amit Garg,Wholesaler,MINV-00593,2024-09-30,37875.9,37875.9,0.0,2024-10-01,31.0,Paid Late,30,FY2024-25,0,Not OverDue,100.0
AC000594,2024-09-30,2024,9,September,Q3,C025,Amit Garg,Wholesaler,MINV-00594,2024-10-30,34946.53,34946.53,0.0,2024-10-24,24.0,Paid,30,FY2024-25,0,Not OverDue,100.0
AC000595,2024-10-31,2024,10,October,Q4,C025,Amit Garg,Wholesaler,MINV-00595,2024-11-30,32772.79,32772.79,0.0,2024-11-14,14.0,Paid,30,FY2024-25,0,Not OverDue,100.0
AC000596,2024-11-30,2024,11,November,Q4,C025,Amit Garg,Wholesaler,MINV-00596,2024-12-30,74410.76,74410.76,0.0,2024-12-19,19.0,Paid,30,FY2024-25,0,Not OverDue,100.0
AC000597,2024-12-31,2024,12,December,Q4,C025,Amit Garg,Wholesaler,MINV-00597,2025-01-30,64063.98,64063.98,0.0,2025-01-24,24.0,Paid,30,FY2024-25,0,Not OverDue,100.0
AC000598,2025-01-31,2025,1,January,Q1,C025,Amit Garg,Wholesaler,MINV-00598,2025-03-02,46198.29,46198.29,0.0,2025-02-14,14.0,Paid,30,FY2024-25,0,Not OverDue,100.0
AC000599,2025-02-28,2025,2,February,Q1,C025,Amit Garg,Wholesaler,MINV-00599,2025-03-30,30945.24,30945.24,0.0,2025-03-23,23.0,Paid,30,FY2024-25,0,Not OverDue,100.0
AC000600,2025-03-31,2025,3,March,Q1,C025,Amit Garg,Wholesaler,MINV-00600,2025-04-30,18691.06,4934.75,13756.31,,,OverDue,30,FY2024-25,0,1-30 Days,26.4
AC000601,2023-04-30,2023,4,April,Q2,C026,Ramesh Bansal,Hotel/Restaurant,MINV-00601,2023-05-15,40249.4,40249.4,0.0,2023-05-16,16.0,Paid Late,15,FY2023-24,0,Not OverDue,100.0
AC000602,2023-05-31,2023,5,May,Q2,C026,Ramesh Bansal,Hotel/Restaurant,MINV-00602,2023-06-15,25744.75,25744.75,0.0,2023-06-12,12.0,Paid,15,FY2023-24,0,Not OverDue,100.0
AC000603,2023-06-30,2023,6,June,Q2,C026,Ramesh Bansal,Hotel/Restaurant,MINV-00603,2023-07-15,15579.89,1493.69,14086.2,,,OverDue,15,FY2023-24,625,90+ Days,9.59
AC000604,2023-07-31,2023,7,July,Q3,C026,Ramesh Bansal,Hotel/Restaurant,MINV-00604,2023-08-15,35896.42,35896.42,0.0,2023-08-21,21.0,Paid Late,15,FY2023-24,0,Not OverDue,100.0
AC000605,2023-08-31,2023,8,August,Q3,C026,Ramesh Bansal,Hotel/Restaurant,MINV-00605,2023-09-15,27991.29,27991.29,0.0,2023-09-09,9.0,Paid,15,FY2023-24,0,Not OverDue,100.0
AC000606,2023-09-30,2023,9,September,Q3,C026,Ramesh Bansal,Hotel/Restaurant,MINV-00606,2023-10-15,44642.13,44642.13,0.0,2023-10-01,1.0,Paid,15,FY2023-24,0,Not OverDue,100.0
AC000607,2023-10-31,2023,10,October,Q4,C026,Ramesh Bansal,Hotel/Restaurant,MINV-00607,2023-11-15,19302.45,19302.45,0.0,2023-11-13,13.0,Paid,15,FY2023-24,0,Not OverDue,100.0
AC000608,2023-11-30,2023,11,November,Q4,C026,Ramesh Bansal,Hotel/Restaurant,MINV-00608,2023-12-15,28397.4,9436.23,18961.17,,,OverDue,15,FY2023-24,472,90+ Days,33.23
AC000609,2023-12-31,2023,12,December,Q4,C026,Ramesh Bansal,Hotel/Restaurant,MINV-00609,2024-01-15,31950.87,31950.87,0.0,2024-01-16,16.0,Paid Late,15,FY2023-24,0,Not OverDue,100.0
AC000610,2024-01-31,2024,1,January,Q1,C026,Ramesh Bansal,Hotel/Restaurant,MINV-00610,2024-02-15,31569.13,1232.82,30336.31,,,OverDue,15,FY2023-24,410,90+ Days,3.91
AC000611,2024-02-29,2024,2,February,Q1,C026,Ramesh Bansal,Hotel/Restaurant,MINV-00611,2024-03-15,33768.0,33768.0,0.0,2024-03-06,6.0,Paid,15,FY2023-24,0,Not OverDue,100.0
AC000612,2024-03-31,2024,3,March,Q1,C026,Ramesh Bansal,Hotel/Restaurant,MINV-00612,2024-04-15,29615.18,29615.18,0.0,2024-04-11,11.0,Paid,15,FY2023-24,0,Not OverDue,100.0
AC000613,2024-04-30,2024,4,April,Q2,C026,Ramesh Bansal,Hotel/Restaurant,MINV-00613,2024-05-15,34362.91,34362.91,0.0,2024-05-14,14.0,Paid,15,FY2024-25,0,Not OverDue,100.0
AC000614,2024-05-31,2024,5,May,Q2,C026,Ramesh Bansal,Hotel/Restaurant,MINV-00614,2024-06-15,11123.13,11123.13,0.0,2024-06-16,16.0,Paid Late,15,FY2024-25,0,Not OverDue,100.0
AC000615,2024-06-30,2024,6,June,Q2,C026,Ramesh Bansal,Hotel/Restaurant,MINV-00615,2024-07-15,66073.44,66073.44,0.0,2024-07-05,5.0,Paid,15,FY2024-25,0,Not OverDue,100.0
AC000616,2024-07-31,2024,7,July,Q3,C026,Ramesh Bansal,Hotel/Restaurant,MINV-00616,2024-08-15,16664.69,16664.69,0.0,2024-08-20,20.0,Paid Late,15,FY2024-25,0,Not OverDue,100.0
AC000617,2024-08-31,2024,8,August,Q3,C026,Ramesh Bansal,Hotel/Restaurant,MINV-00617,2024-09-15,18055.51,18055.51,0.0,2024-09-11,11.0,Paid,15,FY2024-25,0,Not OverDue,100.0
AC000618,2024-09-30,2024,9,September,Q3,C026,Ramesh Bansal,Hotel/Restaurant,MINV-00618,2024-10-15,41705.53,6566.81,35138.72,,,OverDue,15,FY2024-25,167,90+ Days,15.75
AC000619,2024-10-31,2024,10,October,Q4,C026,Ramesh Bansal,Hotel/Restaurant,MINV-00619,2024-11-15,35528.75,35528.75,0.0,2024-11-09,9.0,Paid,15,FY2024-25,0,Not OverDue,100.0
AC000620,2024-11-30,2024,11,November,Q4,C026,Ramesh Bansal,Hotel/Restaurant,MINV-00620,2024-12-15,10208.3,10208.3,0.0,2024-12-11,11.0,Paid,15,FY2024-25,0,Not OverDue,100.0
AC000621,2024-12-31,2024,12,December,Q4,C026,Ramesh Bansal,Hotel/Restaurant,MINV-00621,2025-01-15,97466.05,97466.05,0.0,2025-01-14,14.0,Paid,15,FY2024-25,0,Not OverDue,100.0
AC000622,2025-01-31,2025,1,January,Q1,C026,Ramesh Bansal,Hotel/Restaurant,MINV-00622,2025-02-15,18271.03,5985.52,12285.51,,,OverDue,15,FY2024-25,44,31-60 Days,32.76
AC000623,2025-02-28,2025,2,February,Q1,C026,Ramesh Bansal,Hotel/Restaurant,MINV-00623,2025-03-15,28373.73,28373.73,0.0,2025-03-11,11.0,Paid,15,FY2024-25,0,Not OverDue,100.0
AC000624,2025-03-31,2025,3,March,Q1,C026,Ramesh Bansal,Hotel/Restaurant,MINV-00624,2025-04-15,26879.47,26879.47,0.0,2025-04-12,12.0,Paid,15,FY2024-25,0,Not OverDue,100.0
AC000625,2023-04-30,2023,4,April,Q2,C027,Neha Rajput,Hotel/Restaurant,MINV-00625,2023-05-15,11800.37,11800.37,0.0,2023-05-15,15.0,Paid,15,FY2023-24,0,Not OverDue,100.0
AC000626,2023-05-31,2023,5,May,Q2,C027,Neha Rajput,Hotel/Restaurant,MINV-00626,2023-06-15,57540.31,4249.56,53290.75,,,OverDue,15,FY2023-24,655,90+ Days,7.39
AC000627,2023-06-30,2023,6,June,Q2,C027,Neha Rajput,Hotel/Restaurant,MINV-00627,2023-07-15,36013.7,36013.7,0.0,2023-07-10,10.0,Paid,15,FY2023-24,0,Not OverDue,100.0
AC000628,2023-07-31,2023,7,July,Q3,C027,Neha Rajput,Hotel/Restaurant,MINV-00628,2023-08-15,6794.85,6794.85,0.0,2023-08-18,18.0,Paid Late,15,FY2023-24,0,Not OverDue,100.0
AC000629,2023-08-31,2023,8,August,Q3,C027,Neha Rajput,Hotel/Restaurant,MINV-00629,2023-09-15,40336.34,40336.34,0.0,2023-09-12,12.0,Paid,15,FY2023-24,0,Not OverDue,100.0
AC000630,2023-09-30,2023,9,September,Q3,C027,Neha Rajput,Hotel/Restaurant,MINV-00630,2023-10-15,17938.07,17938.07,0.0,2023-10-07,7.0,Paid,15,FY2023-24,0,Not OverDue,100.0
AC000631,2023-10-31,2023,10,October,Q4,C027,Neha Rajput,Hotel/Restaurant,MINV-00631,2023-11-15,35863.8,35863.8,0.0,2023-11-09,9.0,Paid,15,FY2023-24,0,Not OverDue,100.0
AC000632,2023-11-30,2023,11,November,Q4,C027,Neha Rajput,Hotel/Restaurant,MINV-00632,2023-12-15,56023.44,56023.44,0.0,2023-12-02,2.0,Paid,15,FY2023-24,0,Not OverDue,100.0
AC000633,2023-12-31,2023,12,December,Q4,C027,Neha Rajput,Hotel/Restaurant,MINV-00633,2024-01-15,24015.75,11498.91,12516.84,,,OverDue,15,FY2023-24,441,90+ Days,47.88
AC000634,2024-01-31,2024,1,January,Q1,C027,Neha Rajput,Hotel/Restaurant,MINV-00634,2024-02-15,17508.9,17508.9,0.0,2024-02-16,16.0,Paid Late,15,FY2023-24,0,Not OverDue,100.0
AC000635,2024-02-29,2024,2,February,Q1,C027,Neha Rajput,Hotel/Restaurant,MINV-00635,2024-03-15,30876.72,12399.13,18477.59,,,OverDue,15,FY2023-24,381,90+ Days,40.16
AC000636,2024-03-31,2024,3,March,Q1,C027,Neha Rajput,Hotel/Restaurant,MINV-00636,2024-04-15,14140.9,5061.0,9079.9,,,OverDue,15,FY2023-24,350,90+ Days,35.79
AC000637,2024-04-30,2024,4,April,Q2,C027,Neha Rajput,Hotel/Restaurant,MINV-00637,2024-05-15,35071.36,35071.36,0.0,2024-05-06,6.0,Paid,15,FY2024-25,0,Not OverDue,100.0
AC000638,2024-05-31,2024,5,May,Q2,C027,Neha Rajput,Hotel/Restaurant,MINV-00638,2024-06-15,54796.65,54796.65,0.0,2024-06-16,16.0,Paid Late,15,FY2024-25,0,Not OverDue,100.0
AC000639,2024-06-30,2024,6,June,Q2,C027,Neha Rajput,Hotel/Restaurant,MINV-00639,2024-07-15,49559.28,17231.77,32327.51,,,OverDue,15,FY2024-25,259,90+ Days,34.77
AC000640,2024-07-31,2024,7,July,Q3,C027,Neha Rajput,Hotel/Restaurant,MINV-00640,2024-08-15,11570.81,11570.81,0.0,2024-08-14,14.0,Paid,15,FY2024-25,0,Not OverDue,100.0
AC000641,2024-08-31,2024,8,August,Q3,C027,Neha Rajput,Hotel/Restaurant,MINV-00641,2024-09-15,21489.3,3263.85,18225.45,,,OverDue,15,FY2024-25,197,90+ Days,15.19
AC000642,2024-09-30,2024,9,September,Q3,C027,Neha Rajput,Hotel/Restaurant,MINV-00642,2024-10-15,23020.99,23020.99,0.0,2024-10-12,12.0,Paid,15,FY2024-25,0,Not OverDue,100.0
AC000643,2024-10-31,2024,10,October,Q4,C027,Neha Rajput,Hotel/Restaurant,MINV-00643,2024-11-15,1714.86,1714.86,0.0,2024-11-15,15.0,Paid,15,FY2024-25,0,Not OverDue,100.0
AC000644,2024-11-30,2024,11,November,Q4,C027,Neha Rajput,Hotel/Restaurant,MINV-00644,2024-12-15,39363.17,1357.18,38005.99,,,OverDue,15,FY2024-25,106,90+ Days,3.45
AC000645,2024-12-31,2024,12,December,Q4,C027,Neha Rajput,Hotel/Restaurant,MINV-00645,2025-01-15,48871.46,48871.46,0.0,2025-01-10,10.0,Paid,15,FY2024-25,0,Not OverDue,100.0
AC000646,2025-01-31,2025,1,January,Q1,C027,Neha Rajput,Hotel/Restaurant,MINV-00646,2025-02-15,30088.26,30088.26,0.0,2025-02-12,12.0,Paid,15,FY2024-25,0,Not OverDue,100.0
AC000647,2025-02-28,2025,2,February,Q1,C027,Neha Rajput,Hotel/Restaurant,MINV-00647,2025-03-15,23108.12,23108.12,0.0,2025-03-14,14.0,Paid,15,FY2024-25,0,Not OverDue,100.0
AC000648,2025-03-31,2025,3,March,Q1,C027,Neha Rajput,Hotel/Restaurant,MINV-00648,2025-04-15,15741.1,5572.74,10168.36,,,OverDue,15,FY2024-25,0,1-30 Days,35.4
AC000649,2023-04-30,2023,4,April,Q2,C028,Kavita Verma,Hotel/Restaurant,MINV-00649,2023-05-15,37686.46,37686.46,0.0,2023-05-14,14.0,Paid,15,FY2023-24,0,Not OverDue,100.0
AC000650,2023-05-31,2023,5,May,Q2,C028,Kavita Verma,Hotel/Restaurant,MINV-00650,2023-06-15,31634.45,31634.45,0.0,2023-06-08,8.0,Paid,15,FY2023-24,0,Not OverDue,100.0
AC000651,2023-06-30,2023,6,June,Q2,C028,Kavita Verma,Hotel/Restaurant,MINV-00651,2023-07-15,19251.68,6479.39,12772.29,,,OverDue,15,FY2023-24,625,90+ Days,33.66
AC000652,2023-07-31,2023,7,July,Q3,C028,Kavita Verma,Hotel/Restaurant,MINV-00652,2023-08-15,41667.53,41667.53,0.0,2023-08-13,13.0,Paid,15,FY2023-24,0,Not OverDue,100.0
AC000653,2023-08-31,2023,8,August,Q3,C028,Kavita Verma,Hotel/Restaurant,MINV-00653,2023-09-15,56261.0,16302.11,39958.89,,,OverDue,15,FY2023-24,563,90+ Days,28.98
AC000654,2023-09-30,2023,9,September,Q3,C028,Kavita Verma,Hotel/Restaurant,MINV-00654,2023-10-15,38434.75,8671.4,29763.35,,,OverDue,15,FY2023-24,533,90+ Days,22.56
AC000655,2023-10-31,2023,10,October,Q4,C028,Kavita Verma,Hotel/Restaurant,MINV-00655,2023-11-15,15462.41,2562.91,12899.5,,,OverDue,15,FY2023-24,502,90+ Days,16.58
AC000656,2023-11-30,2023,11,November,Q4,C028,Kavita Verma,Hotel/Restaurant,MINV-00656,2023-12-15,22098.98,22098.98,0.0,2023-12-10,10.0,Paid,15,FY2023-24,0,Not OverDue,100.0
AC000657,2023-12-31,2023,12,December,Q4,C028,Kavita Verma,Hotel/Restaurant,MINV-00657,2024-01-15,26521.26,26521.26,0.0,2024-01-08,8.0,Paid,15,FY2023-24,0,Not OverDue,100.0
AC000658,2024-01-31,2024,1,January,Q1,C028,Kavita Verma,Hotel/Restaurant,MINV-00658,2024-02-15,19135.01,3456.24,15678.77,,,OverDue,15,FY2023-24,410,90+ Days,18.06
AC000659,2024-02-29,2024,2,February,Q1,C028,Kavita Verma,Hotel/Restaurant,MINV-00659,2024-03-15,10785.65,10785.65,0.0,2024-03-10,10.0,Paid,15,FY2023-24,0,Not OverDue,100.0
AC000660,2024-03-31,2024,3,March,Q1,C028,Kavita Verma,Hotel/Restaurant,MINV-00660,2024-04-15,18427.27,18427.27,0.0,2024-04-11,11.0,Paid,15,FY2023-24,0,Not OverDue,100.0
AC000661,2024-04-30,2024,4,April,Q2,C028,Kavita Verma,Hotel/Restaurant,MINV-00661,2024-05-15,54342.13,54342.13,0.0,2024-05-11,11.0,Paid,15,FY2024-25,0,Not OverDue,100.0
AC000662,2024-05-31,2024,5,May,Q2,C028,Kavita Verma,Hotel/Restaurant,MINV-00662,2024-06-15,45600.57,45600.57,0.0,2024-06-21,21.0,Paid Late,15,FY2024-25,0,Not OverDue,100.0
AC000663,2024-06-30,2024,6,June,Q2,C028,Kavita Verma,Hotel/Restaurant,MINV-00663,2024-07-15,39433.4,39433.4,0.0,2024-07-10,10.0,Paid,15,FY2024-25,0,Not OverDue,100.0
AC000664,2024-07-31,2024,7,July,Q3,C028,Kavita Verma,Hotel/Restaurant,MINV-00664,2024-08-15,40527.51,16044.07,24483.44,,,OverDue,15,FY2024-25,228,90+ Days,39.59
AC000665,2024-08-31,2024,8,August,Q3,C028,Kavita Verma,Hotel/Restaurant,MINV-00665,2024-09-15,22187.98,22187.98,0.0,2024-09-09,9.0,Paid,15,FY2024-25,0,Not OverDue,100.0
AC000666,2024-09-30,2024,9,September,Q3,C028,Kavita Verma,Hotel/Restaurant,MINV-00666,2024-10-15,47062.26,47062.26,0.0,2024-10-12,12.0,Paid,15,FY2024-25,0,Not OverDue,100.0
AC000667,2024-10-31,2024,10,October,Q4,C028,Kavita Verma,Hotel/Restaurant,MINV-00667,2024-11-15,52935.37,52935.37,0.0,2024-11-11,11.0,Paid,15,FY2024-25,0,Not OverDue,100.0
AC000668,2024-11-30,2024,11,November,Q4,C028,Kavita Verma,Hotel/Restaurant,MINV-00668,2024-12-15,50488.06,50488.06,0.0,2024-12-01,1.0,Paid,15,FY2024-25,0,Not OverDue,100.0
AC000669,2024-12-31,2024,12,December,Q4,C028,Kavita Verma,Hotel/Restaurant,MINV-00669,2025-01-15,21128.61,21128.61,0.0,2025-01-20,20.0,Paid Late,15,FY2024-25,0,Not OverDue,100.0
AC000670,2025-01-31,2025,1,January,Q1,C028,Kavita Verma,Hotel/Restaurant,MINV-00670,2025-02-15,33212.16,33212.16,0.0,2025-02-15,15.0,Paid,15,FY2024-25,0,Not OverDue,100.0
AC000671,2025-02-28,2025,2,February,Q1,C028,Kavita Verma,Hotel/Restaurant,MINV-00671,2025-03-15,41412.7,41412.7,0.0,2025-03-16,16.0,Paid Late,15,FY2024-25,0,Not OverDue,100.0
AC000672,2025-03-31,2025,3,March,Q1,C028,Kavita Verma,Hotel/Restaurant,MINV-00672,2025-04-15,32512.46,32512.46,0.0,2025-04-08,8.0,Paid,15,FY2024-25,0,Not OverDue,100.0
AC000673,2023-04-30,2023,4,April,Q2,C029,Lalit Rao,Retailer,MINV-00673,2023-05-15,27062.3,27062.3,0.0,2023-05-07,7.0,Paid,15,FY2023-24,0,Not OverDue,100.0
AC000674,2023-05-31,2023,5,May,Q2,C029,Lalit Rao,Retailer,MINV-00674,2023-06-15,39907.54,39907.54,0.0,2023-06-17,17.0,Paid Late,15,FY2023-24,0,Not OverDue,100.0
AC000675,2023-06-30,2023,6,June,Q2,C029,Lalit Rao,Retailer,MINV-00675,2023-07-15,35702.67,35702.67,0.0,2023-07-19,19.0,Paid Late,15,FY2023-24,0,Not OverDue,100.0
AC000676,2023-07-31,2023,7,July,Q3,C029,Lalit Rao,Retailer,MINV-00676,2023-08-15,30370.78,14051.88,16318.9,,,OverDue,15,FY2023-24,594,90+ Days,46.27
AC000677,2023-08-31,2023,8,August,Q3,C029,Lalit Rao,Retailer,MINV-00677,2023-09-15,69265.0,69265.0,0.0,2023-09-09,9.0,Paid,15,FY2023-24,0,Not OverDue,100.0
